StoreID,StoreName,AreaCode
S00951874,MAA SANTOSHI BHANDER,710006
S00951876,STAR STOERS,710006
S00951877,DIPAK DUTTA,710006
S00951880,BAPI PAN GHAR,710006
S00951882,DEBRANDRA VERITISH,710006
S00951892,B K  SAHA,710006
S00951893,S K  SAHA,710006
S00951896,RASHBEHARI STORES,710006
S00951897,RASHBEHARI  ENT,710006
S00951901,PABAN KARMOKAR,710006
S00951902,SWAPAN KARMOKAR,710006
S00951903,PURNIMA VERITISH,710006
S00951905,PAUL BHANDER,710006
S00951906,SHYAM BHANDER,710006
S00951907,RANJAN DEY,710006
S00951908,BARUN SAHA,710006
S00931711,Kamla Bhay,710006
S00931712,Rana Stores,710006
S00931713,Rabi Stores,710006
S00931714,Subir Stores,710006
S00931715,Anunity Stores,710006
S00931716,Baba Loknath,710006
S00931719,Dadavai Stores,710006
S00931720,Roni Stores,710006
S00931721,Dino Bintu Stores,710006
S00931722,Sarkar Stores,710006
S00931723,Roy Stores,710006
S00931724,Ranjit Balik,710006
S00931729,Bhomik Stores,710006
S00931730,Laky Stores,710006
S00931731,Chattu Stores,710006
S00931732,Nandi Pan Gar,710006
S00931733,Maha Dcb Banik,710006
S00931785,Sadhana Bhandar,710006
S00931787,Chakroborty Stores,710006
S00931788,Asutosh Stores,710006
S00951909,OM VERITISH,710006
S00951910,SUDHIR DAS,710006
S00951911,GOSWAMI BROTHERS,710006
S00951912,KRISHNA PRASAD,710006
S00951913,RUPALI VARITISH,710006
S00951915,HARU GOSH,710006
S00951917,KUNDU STORES,710006
S00951918,PAUL BHANDER TWO,710006
S00951920,SWAPAN MOITRO,710006
S00951922,DUTTA VARITISH,710006
S00951923,MUSUMI COMMNICATION,710006
S00951924,RANJIT MONDAL,710006
S00951925,PURANJAN PAUL,710006
S00951926,DIPON VARITISH,710006
S00951927,DAS VENDER,710006
S00951928,TAPASH PRAMANIK,710006
S00951929,PRONOV CHOWDHARY,710006
S00951930,BIJOY CHAKRABARTHY,710006
S00951931,TUKITAKI,710006
S00951937,SUBRATA DAS,710006
S00951938,MAA SARADHA VANDER,710006
S00951940,SRIDAM GHOSH,710006
S00951942,ROY VARITISH,710006
S00951948,SANAT BASAK,710006
S00951956,SHYAMAL ORAWN,710006
S00951957,BASANTY VARITISH,710006
S00951959,ANAMIKA VANDER,710006
S00951962,RATNA VARITISH,710006
S00951963,DEY VARITISH 2,710006
S00951964,PANCHANTRA,710006
S00951973,RAHAMAN VARITISH,710006
S00951974,MARIYA STATIONARY,710006
S00951975,RATAN DAS,710006
S00951976,PINTU SK,710006
S00951978,UTTAM KR SAHA,710006
S00951979,RAHAMAN VARITISH 2,710006
S00951981,SALIM SK,710006
S00951982,GOSH VARITISH,710006
S00951984,MOUMITA VERITISH,710006
S00951987,CHOBI VARITISH,710006
S00951988,BIKASH CHOWDHARY,710006
S00951989,GHORSANGSAR,710006
S00951990,A TO Z,710006
S00951991,SAMBHU CHOWDHARY,710006
S00951992,PRAYAJONI,710006
S00951993,SAMA ROY,710006
S00951996,PROBHAT SARKAR,710006
S00958316,DAS BROTHERS,710006
S00958317,KUKU STORES,710006
S00958318,GHOSH ENTERPRISE,710006
S00958319,APORBO STORES,710006
S00958320,MAYA STORES,710006
S00958321,SACHITRA STORES,710006
S00958322,DEBNARAYAN STORES,710006
S00958323,RAJU STORE,710006
S00958324,SHIVNATH STORE,710006
S00958326,MANORAMA STORE,710006
S00958328,LAXMI STORE,710006
S00958330,SANJAY STORE,710006
S00958331,MA SABITA STORE,710006
S00958334,SWAPAN DEY,710006
S00958335,SAFALI STORE,710006
S00958336,KARMAKAR STORE,710006
S00958337,PRADIP STORE,710006
S00958338,RAJ STORE,710006
S00958339,PROYOGANI STORE,710006
S00958340,DULAL GHOSH,710006
S00958341,NIKITA STORE,710006
S00958342,BULBULSTORE,710006
S00958343,KAMAL MANDAL,710006
S00958344,YADAV STORE,710006
S00958345,BHASKAR PAN GHAR,710006
S00958346,ASHOK STORE,710006
S00958348,TALUKDAR STORES,710006
S00958349,RUP MAHAL,710006
S00958350,TITU PAN GHAR,710006
S00958353,MAA KALI PAN GHAR,710006
S00958354,PINTU STORES,710006
S00958355,MOHANTY PAN GHAR,710006
S00958357,DURGA GENERAL STORES,710006
S00958366,GOPAL PAN GHAR,710006
S00958367,LAMHE VIDEO,710006
S00958369,SADHAN PAN GHAR,710006
S00958371,SANJAY STORE,710006
S00958372,BHOWMICK BROTHERS,710006
S00958373,APPNA STORES,710006
S00958545,BABA LOKNATH STORES,710006
S00958546,SRI RAM GENERAL STORES,710006
S00958547,SAUNDARYA,710006
S00958548,BHOWMICK STORES,710006
S00958549,MONDAL STORES,710006
S00958550,ROHIT STORES,710006
S00958551,PINKI STORES,710006
S00958552,DHANRAJ STORES,710006
S00958553,ANIL STORES,710006
S00958554,SHANKAR STORES,710006
S00958555,RAJESH TELECOM,710006
S00958556,SARKAR STORES,710006
S00958557,JAI HANUMAN STORES,710006
S00958558,URMILA STORES,710006
S00958560,RANJIT STORES,710006
S00958561,GUPTA FLOUR MILL,710006
S00958562,SHREE SHIV BHANDAR,710006
S00958563,DAS TELECOM,710006
S00958564,PRAKASH TRADERS,710006
S00958566,AMAN SINGH,710006
S00958567,CHAUDHURY GENERAL STORES,710006
S00958568,MAA LAXMI BHANDAR,710006
S00958569,SHRUTI GUPTA,710006
S00958570,ROHIT ENTERPRISE,710006
S00958571,SAHANI BROTHERS,710006
S00958572,RAKESH PAN GHAR,710006
S00958573,JOSHNA PAN GHAR,710006
S00958574,SUBHASH TEA STALL,710006
S00958575,PRADIP PAN GHAR,710006
S00958576,RANJIT BHOWAL,710006
S00958577,SAHA STALL,710006
S00958578,SAILENDRA STORES,710006
S00958580,SEULI TELECOM,710006
S00958581,GHOSH BROTHERS,710006
S00958582,MAA DURGA TELECOM,710006
S00958583,DULAL MAHAJAN,710006
S00958585,BEAUTY STORES,710006
S00958586,BIMALA STORES,710006
S00958587,TANMOY PAN GHAR,710006
S00958588,ANIMA STORES,710006
S00958589,LAXMAN SAHA,710006
S00958591,LEYA STORES,710006
S00958593,S.K GHOSH,710006
S00958594,SANJIB STORES,710006
S00958596,SUSHIL MANDAL,710006
S00958597,CHATTESHWARI BHANDAR,710006
S00958598,BIPANI BITAN,710006
S00958603,PAWAN STORES,710006
S00958604,BANIK STORE,710006
S00958607,PANEER SHOP,710006
S00958608,SUJATA STORE,710006
S00958609,FOOD JUNCTION,710006
S00958610,RADHA KRISHNA TEA STALL,710006
S00958614,TRIYASHA HOTEL,710006
S00958615,KARTIK PAN GHAR,710006
S00958616,BIMAL GHOSH,710006
S00958617,SUBHA SAMBHAR,710006
S00958618,MAA JYOSTNA BHANDAR,710006
S00958619,BISWAJIT PAN GHAR,710006
S00958620,CHAITALI STORES,710006
S00958621,KAMAL STORES,710006
S00958622,ANIL STORES,710006
S00958623,BINOD PAN GHAR,710006
S00958624,PANDEY PAN GHAR,710006
S00958625,SAHA STORES,710006
S00958626,SATYA SAHA,710006
S00958627,JAI KHALI STORES,710006
S00958628,MAA LAXMI BHANDAR,710006
S00958681,NAGMA STORES,710006
S00958682,DIPU TEA STALL,710006
S00958683,BHARATI HOTEL,710006
S00958684,DEEP STORES,710006
S00958685,DILIP BARMAN,710006
S00958687,MANORANJAN SAHA,710006
S00958688,SARKAR FAST FOOD,710006
S00958689,KERALA RESTURANT,710006
S00958690,PABNA STORES,710006
S00958691,SOVA STORES,710006
S00958692,SATYAM SIBAM SUNDARAM,710006
S00958693,SAMRAT STORES,710006
S00958694,GUPTA STORES,710006
S00958696,BISHNU PAN GAHR,710006
S00997941,SUPER STORE,710006
S00997943,COSMETIC CORNER,710006
S00997945,MANORANJAN STORE,710006
S00997946,SUBHO BHANDAR,710006
S00997947,CHANDAN RAM,710006
S00997948,RAMESH THAKUR,710006
S00997949,JOYMAKALI PAN GHAR,710006
S00997971,B H MORE,710006
S00997972,RAJU STORE,710006
S00997973,PARAS GUPTA,710006
S00997983,MONU STORE,710006
S00997984,NEW JOYKALI STORE,710006
S00997985,SAHA TEA STALL,710006
S00997992,BHOLANATH TEA STALL,710006
S00997994,DURGA BHANDAR,710006
S00997996,SUBHAM STORE,710006
S00997997,K G N  GENERAL STORE,710006
S00997998,KAMAL STORE,710006
S00998000,SAHA TEA STALL,710006
S00998003,SAGORIKA,710006
S00998005,SASTAN BHANDAR,710006
S00998006,LOKNATH STORE,710006
S00998007,SOVA STORE,710006
S00998010,SARASWATI STORE,710006
S00998011,OM STORE,710006
S00998012,NEW JOYKALI,710006
S00998014,LAL BABU KHAN,710006
S00998015,MD KHALIL,710006
S00998016,NIKHIL STORE,710006
S00998017,MAA JASODA BHANDAR,710006
S00998019,MAHAMAYA BHANDAR,710006
S00998020,MAA SANTOSI BHANDAR,710006
S00998022,PRADHAN BHARATI STORE,710006
S00998023,SARASWATI FAST FOOD,710006
S00998025,ANIMA PAN GHAR,710006
S00998026,SUMAN PAN GHAR,710006
S00998027,SARKAR STORE,710006
S00998028,RAHUL TRADERS,710006
S00998031,HIRAN STORE,710006
S00998032,BINOD STORE,710006
S00998035,BARMAN STORE,710006
S00998037,RAJU TELECOM,710006
S00998038,BIKASH STORE,710006
S00998040,AKASH XEROX,710006
S00998042,GUDIA STORE,710006
S00998043,JOYMAKALI STORE,710006
S00998044,DASKARMA BHANDAR,710006
S00998045,TARUN GHOSH,710006
S00998046,ASHA BROTHERS,710006
S00998047,PRALAD STORE,710006
S00998049,VARIETY STORE,710006
S00998050,SANJU STORE,710006
S00998051,DADA BHAI HOTEL,710006
S00998052,BAPA PAN GHAR,710006
S00998053,DAS VARIETY STORE,710006
S00998059,UTTAM STORE,710006
S00998062,LAKHAN SAHA,710006
S00998063,PARITOSH STORE,710006
S00998070,RANJAN BISWAS,710006
S00998071,NEW GHOSH,710006
S00998072,SANJAY SINGH ROUTH,710006
S00998073,MANORANJAN STORE TWO,710006
S00998074,KESARILAL JAISWAL,710006
S00998075,PRADHAN STORE,710006
S00998076,GUPTA STORE,710006
S00998077,UTTAM STORE,710006
S00998078,SAJOL STORE,710006
S00998079,SUJATA STORE,710006
S00998080,SITA CHHETRI,710006
S00998081,SURAJ STORE,710006
S00998082,BINOD KUMAR,710006
S00998083,SUBHOMAYA,710006
S00998084,ANN MAZAMDAR,710006
S00998086,SUKANTO SARKAR,710006
S00998087,ANIL STORE,710006
S00998088,RAJESH TELECOM,710006
S00998089,SHANKAR STORE,710006
S00998091,BHOWMIK STORE,710006
S00998092,RADHAMONI STORE,710006
S00998093,SATHI BHAI HOTEL,710006
S00998094,S.KARMAKAR,710006
S00998691,SHREE SHYAM STORES,710006
S00998692,DIPTO PAN GHAR,710006
S00998700,SHARMA STORES,710006
S00998706,MATRI BHANDHAR,710006
S00998715,MAA PAN BHANDAR,710006
S00998720,NEW MADHUMITA STORE,710006
S00998721,SAHA STORESS,710006
S00998726,N K COMMUNIKA,710006
S00998741,LAXMI BHANDARS,710006
S00998745,RABI STATIONARY,710006
S00998761,JULI STORES,710006
S00998767,JHARNA STORES,710006
S00998769,JOYSREE RAM STORES,710006
S00998779,TAPAS PAN GHARS,710006
S00998780,DILIP PAN GHARS,710006
S00998796,AJAY PAN GHARS,710006
S00998801,RATANA STORE,710006
S00998802,SUDIP TELECOM,710006
S00979404,AMIN P S,700029
S00979405,lone Pro. Store.,700029
S00979406,John Pro.Store,700029
S00979409,Mir Enter Price,700029
S00979796,Home Care,700029
S00995951,SRIJANA VARIETY STORE,710006
S00995959,BINOD HOTEL,710006
S00995960,DAS VARIETY,710006
S00995961,ABHIMANYU STORE,710006
S00995963,PRATIMA STORE,710006
S00995968,MANDIRA STORE,710006
S00995972,ANIRBAN STORE,710006
S00995973,SARASWATI BHANDAR,710006
S00995974,LOKNATH VARIETY,710006
S00995975,DAS BHANDERS,710006
S00995978,KANCHAN STORE,710006
S00995980,RAJU PAN GHAR,710006
S00995982,MAA KALI STORES,710006
S00995984,REENA STORE,710006
S00995990,SARKAR VAREITY STORE,710006
S00995995,MANNAT STORE,710006
S00996080,SHREE KRISHNA STORE,710006
S00996082,R K BHANDAR,710006
S00996083,MAA KALI PAN GHAR,710006
S00996084,JOY TARA,710006
S00996095,PRADIP PAN GHARS,710006
S00996102,SREE BAHGAWATI SHOPPING,710006
S00996105,SREE MAA BHANDAR,710006
S00996106,BISWAS BHANDAR,710006
S00996108,SANDIP STORE,710006
S00996109,RICK SWEETS,710006
S00996110,LAXMI STORES,710006
S00996113,BASANTI STORES,710006
S00996119,SONU STORE,710006
S00996125,RAJU STORE,710006
S01007793,ACHALAL PRASAD,710006
S01007794,AYUSH TRADERS,710006
S01007795,BIJAY SHANKAR GUPTA,710006
S01007796,BIRENDRA PRASAD,710006
S01007797,KAMAL AGARWAL,710006
S01007798,MUNNA PRASAD,710006
S01007799,NAWAL KISHORE,710006
S01007800,RAHIM,710006
S01007801,RAJ STORE,710006
S01007802,SHANKAR PRASAD,710006
S01007803,SRIRAM STORE,710006
S01003563,AROHI STORE,710006
S01003566,MAA VARIETY STORE,710006
S01003571,BIJAY PAN GHARS,710006
S01003572,NETAJI PAN GHAR TWO,710006
S01003573,PARAGON STORES,710006
S01007804,SUREN STORE,710006
S01007805,VISHAL STORE,710006
S01007806,BIJAY LAMA,710006
S01007807,MANOJ PRASAD,710006
S01007808,SHARMA STORE,710006
S01007809,DIPAK STORE,710006
S01007810,POOJA STORE,710006
S01007811,RABINDRA PRASAD,710006
S01007813,KEVENTERS,710006
S01007816,KRISHNA BARUA,710006
S01007817,BAIJANATH PRASAD,710006
S01007818,J P GUPTA,710006
S01007819,SURAJ GUPTA,710006
S01007821,ANKIT STORE,710006
S01007822,MANNU PRASAD,710006
S01007823,BIJAY ELECTRONICS,710006
S01007824,PRASAD CYBER CAFe,710006
S01007826,RAJU PRASAD,710006
S01007827,MEENA DEVI,710006
S01007828,SUSHIL STORE,710006
S01003578,RAMKRISHNA BHANDAR,710006
S01003581,AMRIT BHANDAR,710006
S01003583,THE PAAN PALACE,710006
S01003584,CAKE BAKE SHAKE,710006
S01007829,PRASANT STORE,710006
S01007830,PRINCE VARIETY,710006
S01007831,MOTILAL,710006
S01007832,GHAR SANSAR,710006
S01007833,FIROZ KHAN,710006
S01007834,KAMTA PRASAD,710006
S01007835,BINITA STORE,710006
S01007836,SUBANI STORE,710006
S01007837,ASHOK PRASAD,710006
S01007838,MAHADEV PRASAD,710006
S01007839,GOURI PRASAD,710006
S01007840,SANTOSH GUPTA,710006
S01007841,M K STORE,710006
S01007843,JAI LAL PRASAD,710006
S01007844,PUSPA STORE,710006
S01007845,SARJU PRASAD,710006
S01007847,SIDHANT STORE,710006
S01007848,SUBHAM BAKERY,710006
S01007849,NOOR TELECOM,710006
S01007852,GUDDU PRASAD,710006
S01007857,MAHAKAL BAKERY,710006
S01007865,TULSI MEDICAL,710006
S01007871,EDEN CANTEEN,710006
S01007872,TAJ BAKERY,710006
S01007873,BUNTY SINGH,710006
S01007874,GKKK,710006
S01007875,MELLINIUM BAKERY,710006
S01007876,ARBAAZ,710006
S01007877,LAZER CAFe,710006
S01007878,BHOLA PRASAD,710006
S01007879,RAMAKANT,710006
S01007880,KUNAL STORE,710006
S01007881,UMESH PRADHAN,710006
S01007882,RAJU BAKERY TOW,710006
S01007883,RAJU BAKERY ONE,710006
S01007884,SUNIL STORE,710006
S01007885,CHOTEN LAL PRASAD,710006
S01007886,BINDU DIDI,710006
S01007887,SAROJ STORE,710006
S01007888,RAJ MEDICAL,710006
S01007889,KESHAV PRASAD,710006
S01007890,GUL BAHAR EDEN,710006
S01007891,ANJALI STORE,710006
S01007892,BANDANA STORE,710006
S01007893,BRIJ BHUSAN,710006
S01007894,SWASTIKA STORE,710006
S01007896,KC JAIN,710006
S01007897,ATMARAM,710006
S01007898,GANESH JAGDISH,710006
S01007901,RAJ LAXMI,710006
S01007902,J K GUPTA,710006
S01007903,BIKKI STORE,710006
S01007904,SRINGAR,710006
S01007906,KAJAL,710006
S01007907,GOLDI,710006
S01007908,KK BROTHERS,710006
S01007909,M SALIM,710006
S01007911,NEHA STORE,710006
S01007914,SHIV GURU,710006
S01007915,DARJEELING MEDICAL,710006
S01007916,NANA,710006
S01007918,SALINA DIDI,710006
S01007920,PRANITA STORE,710006
S01013558,Arman store,710006
S01013560,Sonu pan ghar,710006
S01013561,M D Store,710006
S01013562,Amir khan,710006
S01013563,Sharan Sharma,710006
S01013564,Gita Das,710006
S01013566,Dinesh yadav,710006
S01013567,Narendar yadav,710006
S01013568,M karmokar,710006
S01013570,mitro Bhandar,710006
S01013571,samaa Store,710006
S01013573,Ranjan Sweets,710006
S01013574,Shuresh store,710006
S01013575,Banita Hotel,710006
S01013576,Ankita Groshari,710006
S01013578,Sharma pan ghar,710006
S01013579,Grehashti genral store,710006
S01013580,Sharma Verati store,710006
S01013581,Ajay sah,710006
S01013582,prashad store,710006
S01013583,Ganesh store,710006
S01013584,Ankita Store,710006
S01013585,Hanumaan Store,710006
S01013586,Niranjan Store,710006
S01013588,Sivendar Sah,710006
S01013592,Acharya Store,710006
S01013596,Dayanand Store,710006
S01013599,Gopal tamag,710006
S01013602,Nikita shope,710006
S01013603,gupta hotel,710006
S01013604,Raman store,710006
S01013606,Soikat verity store,710006
S01013607,bipul barman,710006
S01013609,Santi Hotel,710006
S01013611,Sapna store,710006
S01013612,Prasanta center,710006
S01013613,Mansa bhandar,710006
S01013614,G d  store,710006
S01013615,Mohan store,710006
S01013616,Miloni Bhandar,710006
S01013617,manoj store,710006
S01013619,Virat resturent,710006
S01013620,Tapai ko Hotel,710006
S01013621,Maa shantosi sweetes,710006
S01013622,Mahanto Pan ghar,710006
S01013624,gopal pal,710006
S01013625,Rani subrno Store,710006
S01013626,Radha krisna store,710006
S01013627,Badal pan ghar,710006
S01013628,Mahanto store,710006
S01013629,Baba ganesh hotel,710006
S01013630,Kundu sweets,710006
S01013631,rajpa store,710006
S01013632,Baljit Chetri,710006
S01013634,Biplob bhandar,710006
S01013635,Mukta Store,710006
S01013636,Rumsabu store,710006
S01013637,Ramesh gupta,710006
S01013638,Maa ambe Store,710006
S01013639,H D Store,710006
S01013640,Hunuman Bhandar,710006
S01013641,Maa kali store,710006
S01013642,Pardhan Hotel,710006
S01013643,Hel view restureant,710006
S01013645,laxmi stationery,710006
S01013646,All in one,710006
S01013647,momita store,710006
S01013649,Subir store,710006
S01013652,Pan mahal,710006
S01013653,Dhata store,710006
S01013654,Chitro Pan ghar,710006
S01013657,gupta store,710006
S01013659,Subal Store,710006
S01013661,cash,710006
S01013664,Biswash Brother,710006
S01013668,sita store,710006
S01013669,gita devi store,710006
S01013670,suman store,710006
S01013671,m d  farhan,710006
S01013672,M D udin,710006
S01013673,Projani store,710006
S01013674,somor day,710006
S01013675,priyako Fast food,710006
S01013676,ammu mobile plaza,710006
S01013677,A m  store,710006
S01013678,raj ghosh,710006
S01019059,BISWAJIT BHANDAR,710006
S01019060,SANJIB STORE,710006
S01019061,BISWAS PAN BHANDAR,710006
S01019062,DEVRAT SAHA,710006
S01019064,TRIRATNA PAN GHAR,710006
S01019065,SAPAN PAN GHAR,710006
S01019066,BASANTI PAN  GHAR,710006
S01019067,MANOJ GUPTA,710006
S01019068,MATRI BAHNDAR,710006
S01019069,SINHA TELECOM,710006
S01019070,OM SHANTI OM VARIETY,710006
S01019071,BALRAM PAN GHAR,710006
S01019076,MA LAXMI PAN GHAR,710006
S01019077,SHARMA VARIETY,710006
S01013679,Deb bhandar,710006
S01013680,saha store,710006
S01013681,charu store,710006
S01013682,student Emperiym,710006
S01013683,Hindustan traders,710006
S01013684,Basak bhandar,710006
S01013685,koyal store,710006
S01013686,komal biswas,710006
S01013687,Rimpa store,710006
S01013688,subita das,710006
S01013689,Denesh store,710006
S01013690,Jahir khatun,710006
S01013691,M d riyaj store,710006
S01013692,khokan das,710006
S01013693,Sapan store,710006
S01013694,Dataa pan ghar,710006
S01013695,Akash store,710006
S01013696,Jadab store,710006
S01013697,Ronu pan ghar,710006
S01013698,Adir,710006
S01013699,Datta pan Ghar,710006
S01013700,Bikash store,710006
S01013703,rinku singh store,710006
S01013704,A p  stationery,710006
S01013705,muskan store,710006
S01013706,patel bhandar,710006
S01013707,samol sen,710006
S01013708,Rube store,710006
S01013709,gupta store,710006
S01013710,Pinati store,710006
S01013711,prabhakar store,710006
S01013712,sukhtro store,710006
S01013713,sujan pan ghar,710006
S01013715,S k mandal,710006
S01013716,talukdak store,710006
S01013718,Das store,710006
S01013719,Sibu tea stall,710006
S01013720,Dhananjay mandal,710006
S01013721,subham store,710006
S01013722,sarkar store,710006
S01019078,SANDHYA CHETRI VARIETY,710006
S01019079,MAYA STORE,710006
S01019080,GUPTA ATA MILL,710006
S01019081,SUBHASH DEY,710006
S01019082,VISHAL STORE,710006
S01019083,BISWAJIT STORE,710006
S01019084,BIJOY STORE,710006
S01019086,MAA STORE,710006
S01019087,SOUREN STORE,710006
S01019088,PRADHAN BHANDAR,710006
S01019089,NABIN STORE,710006
S01019090,SANDHYA VARIETY STORE,710006
S01019091,JOYDEB STORE,710006
S01019092,JYOTI STORE,710006
S01019093,BHASKAR PRADHAN,710006
S01019094,REETA STORE,710006
S01019095,RAI STORE,710006
S01019096,DOLY STORE,710006
S01019097,RANJIT PAN GHAR,710006
S01019098,D K GHOSH,710006
S01013723,Raton sarkar,710006
S01013724,kishno store,710006
S01013725,Roy store,710006
S01013726,sarkar store Two,710006
S01013727,vinit store,710006
S01013728,Ajit store,710006
S01013729,Ankish roy,710006
S01013730,Shib varities,710006
S01013731,Highway inn dhaba,710006
S01013732,Rupesh tewari,710006
S01013733,Rakesh Prashad,710006
S01013734,Malakar store,710006
S01013735,Chitu store,710006
S01013736,Rupesh Chhetri,710006
S01013737,Prakash store,710006
S01013739,Shanti pari store,710006
S01013740,Sanjib Das,710006
S01013742,Arbind store,710006
S01013745,M S geetangali distributer s,710006
S01019099,H GHOSH,710006
S01019101,JOY GURU BHANDAR,710006
S01019102,NEPALI BHANDAR,710006
S01019103,PAN AND VARIETIES,710006
S01019104,DULAL SAHA,710006
S01019105,SAJJAL STORE,710006
S01019106,ANNAPURNA BHANDAR,710006
S01019107,CHANDA STORE,710006
S01019108,TRINAYANA STORE,710006
S01019109,MAA KALI STORE,710006
S01019110,NEW KALI MATA STORE,710006
S01019111,SUPRIYA GENERAL STORE,710006
S01019112,RAJMONI COSMETIC AND GIFT HOUS,710006
S01019113,PAL STORE,710006
S01019114,LAXMI BHANDAR,710006
S01019115,KRISHNA VARIETY,710006
S01019116,SHARMA STORE,710006
S01019117,SAROJ STORE,710006
S01019118,BIJAY PAN GHAR,710006
S01019119,JYOTI FASTFOOD,710006
S01019120,SUDHA VARITIES AND HOUSE,710006
S01019121,BIDHAN STORE,710006
S01019122,GHIMARY,710006
S01019123,RIJU STORE,710006
S01019124,SUMAN STORE,710006
S01019125,RAM BHANDAR,710006
S01019126,BASONTI STORE,710006
S01019127,LUCKY BHANDAR,710006
S01019128,MUNNI RAM BARMAN,710006
S01019130,PARTH STORE,710006
S01019131,MONDAL STORE,710006
S01019132,RAKESH PAN BHANDAR,710006
S01019133,MAA TARA STORE,710006
S01019134,SUBHANKAR PAN BHANDAR,710006
S01019135,PABITRA STORE,710006
S01019136,GOPAL MANDAL,710006
S01019137,BASANTI HARDWARE,710006
S01019138,DHIRAJ GHOSH,710006
S01019139,NIKHIL SARKAR,710006
S01019140,SHYAMAL MANDAL,710006
S01019141,ROYAL RESTURENT,710006
S01019142,DEY STORE,710006
S01019143,ARPANA STORE,710006
S01019144,MALLIKA STORE,710006
S01019145,SATHI PAN BHANDAR,710006
S01019146,RAMESH SINGHA,710006
S01019147,NEW KUNDU STORE,710006
S01019148,KOMIKA STORE,710006
S01019149,BASNET STORE,710006
S01019150,DEEPU PAN GHAR,710006
S01019151,SARKAR VARIETY STORE,710006
S01019152,ADARSHA BHANDAR,710006
S01019154,NITYANANDA BHANDAR,710006
S01019155,PANKAJ STORE,710006
S01019156,PRADHAN STORE,710006
S01019158,AKASH STORE,710006
S01019159,PRINCE STORE,710006
S01019162,Lebu sing,710006
S01019168,Viva Bhandar,710006
S01029061,AGARWAL SWEETS,710006
S01029062,SREE RATAN STORE,710006
S01029073,ORBIT,710006
S01029074,SUBHAS CHANDRA SAHA,710006
S01029075,KAMAL STORE,710006
S01029076,RAHA  CASSETTEE,710006
S01029078,JAMPURI HOTEL,710006
S01029079,MUKTA BHANDAR,710006
S01029080,BINAPANI LAXMI BHANDAR,710006
S01029081,AVI STORE,710006
S01029083,SAHA VARITY STORE,710006
S01029084,GOPAL BHANDARS,710006
S01029085,LOKENATH VAREITY,710006
S01029086,GEETA SHREE,710006
S01029092,DEEP BHANDER,710006
S01029097,AMBIKA STORE,710006
S01029098,DEY COMMUNICATION,710006
S01029103,LADY ZONE,710006
S01029104,SAGARIKA VARIETY,710006
S01029109,GHAR SANSAR,710006
S01029110,J LAXMI STORE,710006
S01029112,SOURAV PAN GHAR,710006
S01029113,GUPTA STORES,710006
S01029116,FAIZ ENTERPRISE,710006
S01029119,SUKDEV STORE,710006
S01029129,ANJALI PAN GHAR,710006
S01029135,NARAYAN PAN GHARS,710006
S01038395,Anand Brothers,710006
S01038396,Ashok gupta,710006
S01038397,Aditya kr Gupta,710006
S01038398,Mahakal General store,710006
S01038399,Mahakal restaurant,710006
S01038400,Mamta Gurung,710006
S01038401,Prayas Fast Food,710006
S01038402,Pradip singh,710006
S01038403,Pandey store,710006
S01038404,RN prasad,710006
S01038405,Sujit kr gupta,710006
S01038409,Suraj kr Gupta,710006
S01038410,Padma store,710006
S01038411,Mithy Store,710006
S01038413,Zakir bakery,710006
S01038414,Vicky Store,710006
S01038416,J N Prasad,710006
S01038417,Dwarika prasad,710006
S01038418,KK Brothers,710006
S01038497,BISWAJIT SAHA,710006
S01038498,DAS VAREITY,710006
S01038499,BANU HALDAR,710006
S01038500,A DAS,710006
S01038501,NANDI TALOURS,710006
S01038502,PRASANTA KARMOKAR,710006
S01038504,CHHOTAN DAS,710006
S01038505,SANJAY MANDAL,710006
S01033083,Bhadrakali Store,710006
S01033084,Manik Stores,710006
S01033085,Maa Xerox,710006
S01033086,Tubai Pan Ghar,710006
S01033087,Purno Pan Ghar,710006
S01033088,Roy Stores,710006
S01033089,Maa Laxmi Stores,710006
S01033092,Rakesh Boxsi,710006
S01038506,GAYA NATH RAJAK,710006
S01038507,PROYOJANI,710006
S01038508,AMIT  KR DAS,710006
S01038513,SABITRI VARAIETIES,710006
S01038514,MISTRI PAN BHANDER,710006
S01038515,RADHAKRISHNA VARAIETIES,710006
S01038516,BISWAJIT ROY,710006
S01038517,ANU ENTERPRISE,710006
S01038518,MOTHER DAIRY,710006
S01038519,NEPAL VARIETIES,710006
S01038521,TARA MAA PAPER HOUSE,710006
S01038529,PAYEL VARAIETIES,710006
S01038531,SARKAR VARAIETIES,710006
S01038532,SUMITA STATINARY,710006
S01038533,NARESH SAHA,710006
S01033093,Sawdeshi,710006
S01033095,Diya Stores,710006
S01033096,Munna Pan Ghar,710006
S01033097,Paritosh Kar,710006
S01033100,Saha Brother,710006
S01033101,Provati Stores,710006
S01033102,Raton Bhabdar,710006
S01039639,Krishna Stores,710006
S01039640,Supriya Varity Stores,710006
S01039641,Babu Stores,710006
S01039642,Kiran Stores,710006
S01039643,Nitai Stores,710006
S01039644,Dey s Varity,710006
S01039648,K K ENTERPRISE,710006
S01039649,PAN GHOR,710006
S01016269,SARKAR VARIETY,710006
S01016270,DILIP PAN GHAR,710006
S01016271,CREAMARY STORE,710006
S01016272,PACIFIC SODA,710006
S01016273,ANIMA VARIETY,710006
S01016274,SIDDI VINAYAK STORE,710006
S01016275,SAHA BROTHERS,710006
